ID Race,Race,ID Year,Year,Household Income by Race,Household Income by Race Moe,Geography,ID Geography,Slug Geography
8,"White Non-Hispanic",2017,"2017",47904,1706.9999999999998,"Montgomery County, IL","05000US17135","montgomery-county-il"
8,"White Non-Hispanic",2017,"2017",51232,2438,"Morgan County, IL","05000US17137","morgan-county-il"
8,"White Non-Hispanic",2017,"2017",54313,3696.9999999999995,"Moultrie County, IL","05000US17139","moultrie-county-il"
8,"White Non-Hispanic",2017,"2017",58268,1789,"Ogle County, IL","05000US17141","ogle-county-il"
8,"White Non-Hispanic",2017,"2017",58611,1679,"Peoria County, IL","05000US17143","peoria-county-il"
8,"White Non-Hispanic",2017,"2017",46092,3259,"Perry County, IL","05000US17145","perry-county-il"
8,"White Non-Hispanic",2017,"2017",69594,4916,"Piatt County, IL","05000US17147","piatt-county-il"
8,"White Non-Hispanic",2017,"2017",41609,1406,"Pike County, IL","05000US17149","pike-county-il"
8,"White Non-Hispanic",2017,"2017",41139,6727,"Pope County, IL","05000US17151","pope-county-il"
8,"White Non-Hispanic",2017,"2017",39336,5963,"Pulaski County, IL","05000US17153","pulaski-county-il"
8,"White Non-Hispanic",2017,"2017",63319,5339,"Putnam County, IL","05000US17155","putnam-county-il"
8,"White Non-Hispanic",2017,"2017",50760,1710.0000000000002,"Randolph County, IL","05000US17157","randolph-county-il"
8,"White Non-Hispanic",2017,"2017",46996,3232,"Richland County, IL","05000US17159","richland-county-il"
8,"White Non-Hispanic",2017,"2017",53414,1459,"Rock Island County, IL","05000US17161","rock-island-county-il"
8,"White Non-Hispanic",2017,"2017",63754,1328,"St. Clair County, IL","05000US17163","st-clair-county-il"
8,"White Non-Hispanic",2017,"2017",41960,2565,"Saline County, IL","05000US17165","saline-county-il"
8,"White Non-Hispanic",2017,"2017",63480,1460,"Sangamon County, IL","05000US17167","sangamon-county-il"
8,"White Non-Hispanic",2017,"2017",47438,4567,"Schuyler County, IL","05000US17169","schuyler-county-il"
8,"White Non-Hispanic",2017,"2017",48750,6814,"Scott County, IL","05000US17171","scott-county-il"
8,"White Non-Hispanic",2017,"2017",49873,2581,"Shelby County, IL","05000US17173","shelby-county-il"
8,"White Non-Hispanic",2017,"2017",52176,2708,"Stark County, IL","05000US17175","stark-county-il"
8,"White Non-Hispanic",2017,"2017",49067,1923,"Stephenson County, IL","05000US17177","stephenson-county-il"
8,"White Non-Hispanic",2017,"2017",61123,1719,"Tazewell County, IL","05000US17179","tazewell-county-il"
8,"White Non-Hispanic",2017,"2017",48031,2872,"Union County, IL","05000US17181","union-county-il"
8,"White Non-Hispanic",2017,"2017",49125,1553,"Vermilion County, IL","05000US17183","vermilion-county-il"
8,"White Non-Hispanic",2017,"2017",50013,3499.9999999999995,"Wabash County, IL","05000US17185","wabash-county-il"
8,"White Non-Hispanic",2017,"2017",49492,3670,"Warren County, IL","05000US17187","warren-county-il"
8,"White Non-Hispanic",2017,"2017",54953,2908,"Washington County, IL","05000US17189","washington-county-il"
8,"White Non-Hispanic",2017,"2017",47182,3089,"Wayne County, IL","05000US17191","wayne-county-il"
8,"White Non-Hispanic",2017,"2017",46125,3239,"White County, IL","05000US17193","white-county-il"
8,"White Non-Hispanic",2017,"2017",52521,1989,"Whiteside County, IL","05000US17195","whiteside-county-il"
8,"White Non-Hispanic",2017,"2017",86524,1112,"Will County, IL","05000US17197","will-county-il"
8,"White Non-Hispanic",2017,"2017",48774,1973.0000000000002,"Williamson County, IL","05000US17199","williamson-county-il"
8,"White Non-Hispanic",2017,"2017",56013,1157,"Winnebago County, IL","05000US17201","winnebago-county-il"
8,"White Non-Hispanic",2017,"2017",69778,2277,"Woodford County, IL","05000US17203","woodford-county-il"
9,"Hispanic",2017,"2017",64961,24040,"Adams County, IL","05000US17001","adams-county-il"
9,"Hispanic",2017,"2017",60918,4343,"Boone County, IL","05000US17007","boone-county-il"
9,"Hispanic",2017,"2017",54375,8720,"Bureau County, IL","05000US17011","bureau-county-il"
9,"Hispanic",2017,"2017",52000,25232,"Carroll County, IL","05000US17015","carroll-county-il"
9,"Hispanic",2017,"2017",38969,4317,"Cass County, IL","05000US17017","cass-county-il"
9,"Hispanic",2017,"2017",38452,8015,"Champaign County, IL","05000US17019","champaign-county-il"
9,"Hispanic",2017,"2017",123047,122049.00000000001,"Christian County, IL","05000US17021","christian-county-il"
9,"Hispanic",2017,"2017",58056,32135.000000000004,"Clay County, IL","05000US17025","clay-county-il"
9,"Hispanic",2017,"2017",47019,46833,"Clinton County, IL","05000US17027","clinton-county-il"
9,"Hispanic",2017,"2017",31116,21036,"Coles County, IL","05000US17029","coles-county-il"
9,"Hispanic",2017,"2017",49201,648,"Cook County, IL","05000US17031","cook-county-il"
9,"Hispanic",2017,"2017",46656,5989,"DeKalb County, IL","05000US17037","dekalb-county-il"
9,"Hispanic",2017,"2017",32931,15714.000000000002,"De Witt County, IL","05000US17039","de-witt-county-il"
9,"Hispanic",2017,"2017",45781,11982,"Douglas County, IL","05000US17041","douglas-county-il"
9,"Hispanic",2017,"2017",61661,2216,"DuPage County, IL","05000US17043","dupage-county-il"
9,"Hispanic",2017,"2017",2499,,"Edwards County, IL","05000US17047","edwards-county-il"
9,"Hispanic",2017,"2017",48056,12778,"Effingham County, IL","05000US17049","effingham-county-il"
9,"Hispanic",2017,"2017",29457,3119,"Franklin County, IL","05000US17055","franklin-county-il"
9,"Hispanic",2017,"2017",31974,16996,"Fulton County, IL","05000US17057","fulton-county-il"
9,"Hispanic",2017,"2017",56625,10375,"Grundy County, IL","05000US17063","grundy-county-il"
9,"Hispanic",2017,"2017",42365,11151,"Henry County, IL","05000US17073","henry-county-il"
9,"Hispanic",2017,"2017",38843,3838,"Iroquois County, IL","05000US17075","iroquois-county-il"
9,"Hispanic",2017,"2017",28500,13187,"Jackson County, IL","05000US17077","jackson-county-il"
9,"Hispanic",2017,"2017",23750,11880,"Jefferson County, IL","05000US17081","jefferson-county-il"
9,"Hispanic",2017,"2017",62702,57784,"Jersey County, IL","05000US17083","jersey-county-il"
9,"Hispanic",2017,"2017",49063,38956,"Jo Daviess County, IL","05000US17085","jo-daviess-county-il"
9,"Hispanic",2017,"2017",53358,1977,"Kane County, IL","05000US17089","kane-county-il"
9,"Hispanic",2017,"2017",46952,4588,"Kankakee County, IL","05000US17091","kankakee-county-il"
9,"Hispanic",2017,"2017",74716,11439,"Kendall County, IL","05000US17093","kendall-county-il"
9,"Hispanic",2017,"2017",40721,7719,"Knox County, IL","05000US17095","knox-county-il"
9,"Hispanic",2017,"2017",54087,1873,"Lake County, IL","05000US17097","lake-county-il"
9,"Hispanic",2017,"2017",48629,2820,"LaSalle County, IL","05000US17099","lasalle-county-il"
9,"Hispanic",2017,"2017",52639,29220,"Lawrence County, IL","05000US17101","lawrence-county-il"
9,"Hispanic",2017,"2017",52206,23220,"Lee County, IL","05000US17103","lee-county-il"
9,"Hispanic",2017,"2017",28889,14147,"Livingston County, IL","05000US17105","livingston-county-il"
9,"Hispanic",2017,"2017",59352,5678,"Logan County, IL","05000US17107","logan-county-il"
9,"Hispanic",2017,"2017",60787,5034,"McHenry County, IL","05000US17111","mchenry-county-il"
9,"Hispanic",2017,"2017",41903,5254,"McLean County, IL","05000US17113","mclean-county-il"
9,"Hispanic",2017,"2017",48750,18782,"Macon County, IL","05000US17115","macon-county-il"
9,"Hispanic",2017,"2017",76094,33147,"Macoupin County, IL","05000US17117","macoupin-county-il"
9,"Hispanic",2017,"2017",41413,6942.999999999999,"Madison County, IL","05000US17119","madison-county-il"
9,"Hispanic",2017,"2017",16803,14301,"Marion County, IL","05000US17121","marion-county-il"
9,"Hispanic",2017,"2017",56167,6147,"Marshall County, IL","05000US17123","marshall-county-il"
9,"Hispanic",2017,"2017",51250,17413,"Mercer County, IL","05000US17131","mercer-county-il"
9,"Hispanic",2017,"2017",67143,21536,"Montgomery County, IL","05000US17135","montgomery-county-il"
9,"Hispanic",2017,"2017",41786,31349.000000000004,"Moultrie County, IL","05000US17139","moultrie-county-il"
9,"Hispanic",2017,"2017",44647,5845,"Ogle County, IL","05000US17141","ogle-county-il"
9,"Hispanic",2017,"2017",44963,5071,"Peoria County, IL","05000US17143","peoria-county-il"
9,"Hispanic",2017,"2017",45000,11980,"Piatt County, IL","05000US17147","piatt-county-il"
9,"Hispanic",2017,"2017",49375,17635,"Pike County, IL","05000US17149","pike-county-il"
9,"Hispanic",2017,"2017",26250,5761,"Pulaski County, IL","05000US17153","pulaski-county-il"
9,"Hispanic",2017,"2017",105313,74693,"Putnam County, IL","05000US17155","putnam-county-il"
9,"Hispanic",2017,"2017",52143,13057,"Randolph County, IL","05000US17157","randolph-county-il"
9,"Hispanic",2017,"2017",48951,4481,"Rock Island County, IL","05000US17161","rock-island-county-il"
9,"Hispanic",2017,"2017",47476,8004.000000000001,"St. Clair County, IL","05000US17163","st-clair-county-il"
9,"Hispanic",2017,"2017",24605,22900,"Saline County, IL","05000US17165","saline-county-il"
9,"Hispanic",2017,"2017",52641,13299,"Sangamon County, IL","05000US17167","sangamon-county-il"
9,"Hispanic",2017,"2017",38518,12200,"Stephenson County, IL","05000US17177","stephenson-county-il"
9,"Hispanic",2017,"2017",57409,12452,"Tazewell County, IL","05000US17179","tazewell-county-il"
9,"Hispanic",2017,"2017",32593,4524,"Union County, IL","05000US17181","union-county-il"
9,"Hispanic",2017,"2017",35052,2142,"Vermilion County, IL","05000US17183","vermilion-county-il"
9,"Hispanic",2017,"2017",2499,,"Wabash County, IL","05000US17185","wabash-county-il"
9,"Hispanic",2017,"2017",38737,3107,"Warren County, IL","05000US17187","warren-county-il"
9,"Hispanic",2017,"2017",36532,7221.999999999999,"White County, IL","05000US17193","white-county-il"
9,"Hispanic",2017,"2017",47273,4008,"Whiteside County, IL","05000US17195","whiteside-county-il"
9,"Hispanic",2017,"2017",61979,2496,"Will County, IL","05000US17197","will-county-il"
9,"Hispanic",2017,"2017",55855,22821,"Williamson County, IL","05000US17199","williamson-county-il"
9,"Hispanic",2017,"2017",43691,3064,"Winnebago County, IL","05000US17201","winnebago-county-il"
9,"Hispanic",2017,"2017",59386,14458.000000000002,"Woodford County, IL","05000US17203","woodford-county-il"
0,"Total",2016,"2016",48065,1919,"Adams County, IL","05000US17001","adams-county-il"
0,"Total",2016,"2016",29071,3123,"Alexander County, IL","05000US17003","alexander-county-il"
0,"Total",2016,"2016",52159,2908,"Bond County, IL","05000US17005","bond-county-il"
0,"Total",2016,"2016",60063,3929.9999999999995,"Boone County, IL","05000US17007","boone-county-il"
0,"Total",2016,"2016",52500,4931,"Brown County, IL","05000US17009","brown-county-il"
0,"Total",2016,"2016",51425,1461,"Bureau County, IL","05000US17011","bureau-county-il"
0,"Total",2016,"2016",52949,4932,"Calhoun County, IL","05000US17013","calhoun-county-il"
0,"Total",2016,"2016",50052,4083.0000000000005,"Carroll County, IL","05000US17015","carroll-county-il"
0,"Total",2016,"2016",48887,2734,"Cass County, IL","05000US17017","cass-county-il"
0,"Total",2016,"2016",48899,1521,"Champaign County, IL","05000US17019","champaign-county-il"
0,"Total",2016,"2016",47417,2411,"Christian County, IL","05000US17021","christian-county-il"
0,"Total",2016,"2016",48693,2461,"Clark County, IL","05000US17023","clark-county-il"
0,"Total",2016,"2016",45984,2939,"Clay County, IL","05000US17025","clay-county-il"
0,"Total",2016,"2016",63929,2330,"Clinton County, IL","05000US17027","clinton-county-il"
0,"Total",2016,"2016",38800,2272,"Coles County, IL","05000US17029","coles-county-il"
0,"Total",2016,"2016",56902,335,"Cook County, IL","05000US17031","cook-county-il"
0,"Total",2016,"2016",47364,2783,"Crawford County, IL","05000US17033","crawford-county-il"
0,"Total",2016,"2016",44281,4298,"Cumberland County, IL","05000US17035","cumberland-county-il"
0,"Total",2016,"2016",56076,2208,"DeKalb County, IL","05000US17037","dekalb-county-il"
0,"Total",2016,"2016",53510,2838,"De Witt County, IL","05000US17039","de-witt-county-il"
0,"Total",2016,"2016",52984,2756,"Douglas County, IL","05000US17041","douglas-county-il"
0,"Total",2016,"2016",81521,686,"DuPage County, IL","05000US17043","dupage-county-il"
0,"Total",2016,"2016",46440,3127,"Edgar County, IL","05000US17045","edgar-county-il"
0,"Total",2016,"2016",47035,2490,"Edwards County, IL","05000US17047","edwards-county-il"
0,"Total",2016,"2016",52977,2067,"Effingham County, IL","05000US17049","effingham-county-il"
0,"Total",2016,"2016",44745,2131,"Fayette County, IL","05000US17051","fayette-county-il"
0,"Total",2016,"2016",49257,2743,"Ford County, IL","05000US17053","ford-county-il"
0,"Total",2016,"2016",39507,1543,"Franklin County, IL","05000US17055","franklin-county-il"
0,"Total",2016,"2016",46183,1892.0000000000002,"Fulton County, IL","05000US17057","fulton-county-il"
0,"Total",2016,"2016",41269,3329,"Gallatin County, IL","05000US17059","gallatin-county-il"
0,"Total",2016,"2016",42880,2357,"Greene County, IL","05000US17061","greene-county-il"
0,"Total",2016,"2016",67162,4049,"Grundy County, IL","05000US17063","grundy-county-il"
0,"Total",2016,"2016",45076,7966,"Hamilton County, IL","05000US17065","hamilton-county-il"
0,"Total",2016,"2016",50077,1713,"Hancock County, IL","05000US17067","hancock-county-il"
0,"Total",2016,"2016",39926,4738,"Hardin County, IL","05000US17069","hardin-county-il"
0,"Total",2016,"2016",46216,4058.0000000000005,"Henderson County, IL","05000US17071","henderson-county-il"
0,"Total",2016,"2016",54757,2066,"Henry County, IL","05000US17073","henry-county-il"
0,"Total",2016,"2016",47823,1953.0000000000002,"Iroquois County, IL","05000US17075","iroquois-county-il"
0,"Total",2016,"2016",33845,1992.9999999999998,"Jackson County, IL","05000US17077","jackson-county-il"
0,"Total",2016,"2016",56305,3818,"Jasper County, IL","05000US17079","jasper-county-il"
0,"Total",2016,"2016",43467,2303,"Jefferson County, IL","05000US17081","jefferson-county-il"
0,"Total",2016,"2016",52738,2791,"Jersey County, IL","05000US17083","jersey-county-il"
0,"Total",2016,"2016",54702,2192,"Jo Daviess County, IL","05000US17085","jo-daviess-county-il"
0,"Total",2016,"2016",44179,2723,"Johnson County, IL","05000US17087","johnson-county-il"
0,"Total",2016,"2016",71602,1205,"Kane County, IL","05000US17089","kane-county-il"
0,"Total",2016,"2016",54697,1493,"Kankakee County, IL","05000US17091","kankakee-county-il"
0,"Total",2016,"2016",85736,3309,"Kendall County, IL","05000US17093","kendall-county-il"
0,"Total",2016,"2016",40605,1405,"Knox County, IL","05000US17095","knox-county-il"
0,"Total",2016,"2016",79886,914,"Lake County, IL","05000US17097","lake-county-il"
0,"Total",2016,"2016",51684,1210,"LaSalle County, IL","05000US17099","lasalle-county-il"
0,"Total",2016,"2016",42650,3600,"Lawrence County, IL","05000US17101","lawrence-county-il"
0,"Total",2016,"2016",55067,2472,"Lee County, IL","05000US17103","lee-county-il"
0,"Total",2016,"2016",54074,2858,"Livingston County, IL","05000US17105","livingston-county-il"
0,"Total",2016,"2016",52676,1839.0000000000002,"Logan County, IL","05000US17107","logan-county-il"
0,"Total",2016,"2016",41484,2369,"McDonough County, IL","05000US17109","mcdonough-county-il"
0,"Total",2016,"2016",79836,1533,"McHenry County, IL","05000US17111","mchenry-county-il"
0,"Total",2016,"2016",63420,1491,"McLean County, IL","05000US17113","mclean-county-il"
0,"Total",2016,"2016",47477,1284,"Macon County, IL","05000US17115","macon-county-il"
0,"Total",2016,"2016",52337,2316,"Macoupin County, IL","05000US17117","macoupin-county-il"
0,"Total",2016,"2016",54573,967,"Madison County, IL","05000US17119","madison-county-il"
0,"Total",2016,"2016",43427,1772,"Marion County, IL","05000US17121","marion-county-il"
0,"Total",2016,"2016",54189,1956,"Marshall County, IL","05000US17123","marshall-county-il"
0,"Total",2016,"2016",43125,3396,"Mason County, IL","05000US17125","mason-county-il"
0,"Total",2016,"2016",42706,2371,"Massac County, IL","05000US17127","massac-county-il"
0,"Total",2016,"2016",60420,3398.9999999999995,"Menard County, IL","05000US17129","menard-county-il"
0,"Total",2016,"2016",55750,2180,"Mercer County, IL","05000US17131","mercer-county-il"
0,"Total",2016,"2016",72956,3912,"Monroe County, IL","05000US17133","monroe-county-il"
0,"Total",2016,"2016",45173,2323,"Montgomery County, IL","05000US17135","montgomery-county-il"
0,"Total",2016,"2016",47760,2693,"Morgan County, IL","05000US17137","morgan-county-il"
0,"Total",2016,"2016",51432,4480,"Moultrie County, IL","05000US17139","moultrie-county-il"
0,"Total",2016,"2016",55832,1594,"Ogle County, IL","05000US17141","ogle-county-il"
0,"Total",2016,"2016",51632,1092,"Peoria County, IL","05000US17143","peoria-county-il"
0,"Total",2016,"2016",43308,3053,"Perry County, IL","05000US17145","perry-county-il"
0,"Total",2016,"2016",69160,3620,"Piatt County, IL","05000US17147","piatt-county-il"
0,"Total",2016,"2016",40157,1857,"Pike County, IL","05000US17149","pike-county-il"
0,"Total",2016,"2016",39243,5381,"Pope County, IL","05000US17151","pope-county-il"
0,"Total",2016,"2016",32538,2364,"Pulaski County, IL","05000US17153","pulaski-county-il"
0,"Total",2016,"2016",64085,4990,"Putnam County, IL","05000US17155","putnam-county-il"
0,"Total",2016,"2016",48343,2348,"Randolph County, IL","05000US17157","randolph-county-il"
0,"Total",2016,"2016",45597,2366,"Richland County, IL","05000US17159","richland-county-il"
0,"Total",2016,"2016",50208,1163,"Rock Island County, IL","05000US17161","rock-island-county-il"
0,"Total",2016,"2016",50006,1258,"St. Clair County, IL","05000US17163","st-clair-county-il"
0,"Total",2016,"2016",40290,2861,"Saline County, IL","05000US17165","saline-county-il"
0,"Total",2016,"2016",56742,1161,"Sangamon County, IL","05000US17167","sangamon-county-il"
0,"Total",2016,"2016",48396,3216,"Schuyler County, IL","05000US17169","schuyler-county-il"
0,"Total",2016,"2016",46210,6195,"Scott County, IL","05000US17171","scott-county-il"
0,"Total",2016,"2016",48572,2335,"Shelby County, IL","05000US17173","shelby-county-il"
0,"Total",2016,"2016",52058,3727.9999999999995,"Stark County, IL","05000US17175","stark-county-il"
0,"Total",2016,"2016",45624,1786.0000000000002,"Stephenson County, IL","05000US17177","stephenson-county-il"
0,"Total",2016,"2016",60178,1528,"Tazewell County, IL","05000US17179","tazewell-county-il"
0,"Total",2016,"2016",45464,3620,"Union County, IL","05000US17181","union-county-il"
0,"Total",2016,"2016",43552,1549,"Vermilion County, IL","05000US17183","vermilion-county-il"
0,"Total",2016,"2016",46871,3014,"Wabash County, IL","05000US17185","wabash-county-il"
0,"Total",2016,"2016",44067,3197,"Warren County, IL","05000US17187","warren-county-il"
0,"Total",2016,"2016",54936,2744,"Washington County, IL","05000US17189","washington-county-il"
0,"Total",2016,"2016",46903,3307,"Wayne County, IL","05000US17191","wayne-county-il"
0,"Total",2016,"2016",43678,3145,"White County, IL","05000US17193","white-county-il"
0,"Total",2016,"2016",49151,2144,"Whiteside County, IL","05000US17195","whiteside-county-il"
0,"Total",2016,"2016",77507,846.9999999999999,"Will County, IL","05000US17197","will-county-il"
0,"Total",2016,"2016",45902,1678,"Williamson County, IL","05000US17199","williamson-county-il"
0,"Total",2016,"2016",49468,912.0000000000001,"Winnebago County, IL","05000US17201","winnebago-county-il"
0,"Total",2016,"2016",68040,3121,"Woodford County, IL","05000US17203","woodford-county-il"
1,"White",2016,"2016",49233,1857,"Adams County, IL","05000US17001","adams-county-il"
1,"White",2016,"2016",35313,3908,"Alexander County, IL","05000US17003","alexander-county-il"
1,"White",2016,"2016",51824,2423,"Bond County, IL","05000US17005","bond-county-il"
1,"White",2016,"2016",59778,4695,"Boone County, IL","05000US17007","boone-county-il"
1,"White",2016,"2016",52660,4902,"Brown County, IL","05000US17009","brown-county-il"
1,"White",2016,"2016",51479,1557,"Bureau County, IL","05000US17011","bureau-county-il"
1,"White",2016,"2016",53333,5343,"Calhoun County, IL","05000US17013","calhoun-county-il"
1,"White",2016,"2016",50565,3408,"Carroll County, IL","05000US17015","carroll-county-il"
1,"White",2016,"2016",50140,2937,"Cass County, IL","05000US17017","cass-county-il"
1,"White",2016,"2016",54501,1366,"Champaign County, IL","05000US17019","champaign-county-il"
1,"White",2016,"2016",47886,2226,"Christian County, IL","05000US17021","christian-county-il"
1,"White",2016,"2016",48554,2482,"Clark County, IL","05000US17023","clark-county-il"
1,"White",2016,"2016",46051,2894,"Clay County, IL","05000US17025","clay-county-il"
1,"White",2016,"2016",64480,2496,"Clinton County, IL","05000US17027","clinton-county-il"
1,"White",2016,"2016",40234,1888,"Coles County, IL","05000US17029","coles-county-il"
1,"White",2016,"2016",68464,482,"Cook County, IL","05000US17031","cook-county-il"
1,"White",2016,"2016",47324,2703,"Crawford County, IL","05000US17033","crawford-county-il"
1,"White",2016,"2016",43852,4373,"Cumberland County, IL","05000US17035","cumberland-county-il"
1,"White",2016,"2016",59926,1943.0000000000002,"DeKalb County, IL","05000US17037","dekalb-county-il"
1,"White",2016,"2016",54082,2948,"De Witt County, IL","05000US17039","de-witt-county-il"
1,"White",2016,"2016",53234,2928,"Douglas County, IL","05000US17041","douglas-county-il"
1,"White",2016,"2016",83489,766,"DuPage County, IL","05000US17043","dupage-county-il"
1,"White",2016,"2016",46508,3160,"Edgar County, IL","05000US17045","edgar-county-il"
1,"White",2016,"2016",46962,2474,"Edwards County, IL","05000US17047","edwards-county-il"
1,"White",2016,"2016",53021,2025.9999999999998,"Effingham County, IL","05000US17049","effingham-county-il"
1,"White",2016,"2016",44751,1961,"Fayette County, IL","05000US17051","fayette-county-il"
1,"White",2016,"2016",49270,2811,"Ford County, IL","05000US17053","ford-county-il"
1,"White",2016,"2016",39810,1552,"Franklin County, IL","05000US17055","franklin-county-il"
1,"White",2016,"2016",46078,1824.0000000000002,"Fulton County, IL","05000US17057","fulton-county-il"
1,"White",2016,"2016",41496,3381,"Gallatin County, IL","05000US17059","gallatin-county-il"
1,"White",2016,"2016",43096,2356,"Greene County, IL","05000US17061","greene-county-il"
1,"White",2016,"2016",68682,4014,"Grundy County, IL","05000US17063","grundy-county-il"
1,"White",2016,"2016",44972,7841,"Hamilton County, IL","05000US17065","hamilton-county-il"
1,"White",2016,"2016",50332,1608,"Hancock County, IL","05000US17067","hancock-county-il"
1,"White",2016,"2016",39559,4743,"Hardin County, IL","05000US17069","hardin-county-il"
1,"White",2016,"2016",46284,4066.9999999999995,"Henderson County, IL","05000US17071","henderson-county-il"
1,"White",2016,"2016",55950,2033,"Henry County, IL","05000US17073","henry-county-il"
1,"White",2016,"2016",48896,2136,"Iroquois County, IL","05000US17075","iroquois-county-il"
1,"White",2016,"2016",39131,2092,"Jackson County, IL","05000US17077","jackson-county-il"
1,"White",2016,"2016",56360,3777,"Jasper County, IL","05000US17079","jasper-county-il"
1,"White",2016,"2016",45052,2227,"Jefferson County, IL","05000US17081","jefferson-county-il"
1,"White",2016,"2016",52650,2826,"Jersey County, IL","05000US17083","jersey-county-il"
1,"White",2016,"2016",54795,2214,"Jo Daviess County, IL","05000US17085","jo-daviess-county-il"
1,"White",2016,"2016",44321,3215,"Johnson County, IL","05000US17087","johnson-county-il"
1,"White",2016,"2016",78575,1631,"Kane County, IL","05000US17089","kane-county-il"
1,"White",2016,"2016",59704,1533,"Kankakee County, IL","05000US17091","kankakee-county-il"
1,"White",2016,"2016",87958,4607,"Kendall County, IL","05000US17093","kendall-county-il"
1,"White",2016,"2016",42122,1469,"Knox County, IL","05000US17095","knox-county-il"
1,"White",2016,"2016",82800,938,"Lake County, IL","05000US17097","lake-county-il"
1,"White",2016,"2016",52173,1257,"LaSalle County, IL","05000US17099","lasalle-county-il"
1,"White",2016,"2016",43610,3883,"Lawrence County, IL","05000US17101","lawrence-county-il"
1,"White",2016,"2016",55071,2464,"Lee County, IL","05000US17103","lee-county-il"
1,"White",2016,"2016",54407,2860,"Livingston County, IL","05000US17105","livingston-county-il"
1,"White",2016,"2016",55316,2773,"Logan County, IL","05000US17107","logan-county-il"
1,"White",2016,"2016",41704,2412,"McDonough County, IL","05000US17109","mcdonough-county-il"
1,"White",2016,"2016",80059,1527,"McHenry County, IL","05000US17111","mchenry-county-il"
1,"White",2016,"2016",65238,1944,"McLean County, IL","05000US17113","mclean-county-il"
1,"White",2016,"2016",51719,1561,"Macon County, IL","05000US17115","macon-county-il"
1,"White",2016,"2016",52600,2359,"Macoupin County, IL","05000US17117","macoupin-county-il"
1,"White",2016,"2016",57462,1469,"Madison County, IL","05000US17119","madison-county-il"
1,"White",2016,"2016",44740,1822,"Marion County, IL","05000US17121","marion-county-il"
1,"White",2016,"2016",54288,2075,"Marshall County, IL","05000US17123","marshall-county-il"
1,"White",2016,"2016",43250,3522,"Mason County, IL","05000US17125","mason-county-il"
1,"White",2016,"2016",43944,2233,"Massac County, IL","05000US17127","massac-county-il"
1,"White",2016,"2016",60681,3248,"Menard County, IL","05000US17129","menard-county-il"
1,"White",2016,"2016",55559,2333,"Mercer County, IL","05000US17131","mercer-county-il"
1,"White",2016,"2016",73385,3808,"Monroe County, IL","05000US17133","monroe-county-il"
1,"White",2016,"2016",45285,2223,"Montgomery County, IL","05000US17135","montgomery-county-il"
1,"White",2016,"2016",49409,2746,"Morgan County, IL","05000US17137","morgan-county-il"
1,"White",2016,"2016",51663,4617,"Moultrie County, IL","05000US17139","moultrie-county-il"
1,"White",2016,"2016",56065,1681,"Ogle County, IL","05000US17141","ogle-county-il"
1,"White",2016,"2016",56800,1487,"Peoria County, IL","05000US17143","peoria-county-il"
1,"White",2016,"2016",43485,3344,"Perry County, IL","05000US17145","perry-county-il"
1,"White",2016,"2016",69830,3544,"Piatt County, IL","05000US17147","piatt-county-il"
1,"White",2016,"2016",40449,1848,"Pike County, IL","05000US17149","pike-county-il"
1,"White",2016,"2016",39112,5300,"Pope County, IL","05000US17151","pope-county-il"
1,"White",2016,"2016",35778,5335,"Pulaski County, IL","05000US17153","pulaski-county-il"
1,"White",2016,"2016",64007,5473,"Putnam County, IL","05000US17155","putnam-county-il"
1,"White",2016,"2016",49838,2206,"Randolph County, IL","05000US17157","randolph-county-il"
1,"White",2016,"2016",46023,2251,"Richland County, IL","05000US17159","richland-county-il"
1,"White",2016,"2016",52057,1226,"Rock Island County, IL","05000US17161","rock-island-county-il"
1,"White",2016,"2016",62108,1339,"St. Clair County, IL","05000US17163","st-clair-county-il"
1,"White",2016,"2016",41472,2322,"Saline County, IL","05000US17165","saline-county-il"
1,"White",2016,"2016",61944,1244,"Sangamon County, IL","05000US17167","sangamon-county-il"
1,"White",2016,"2016",48500,3384.0000000000005,"Schuyler County, IL","05000US17169","schuyler-county-il"
1,"White",2016,"2016",46331,6420,"Scott County, IL","05000US17171","scott-county-il"
1,"White",2016,"2016",48740,2388,"Shelby County, IL","05000US17173","shelby-county-il"
1,"White",2016,"2016",52115,4025,"Stark County, IL","05000US17175","stark-county-il"
1,"White",2016,"2016",47738,1795,"Stephenson County, IL","05000US17177","stephenson-county-il"
1,"White",2016,"2016",60422,1476,"Tazewell County, IL","05000US17179","tazewell-county-il"
1,"White",2016,"2016",46203,3438,"Union County, IL","05000US17181","union-county-il"
1,"White",2016,"2016",46547,1431,"Vermilion County, IL","05000US17183","vermilion-county-il"
1,"White",2016,"2016",46754,2887,"Wabash County, IL","05000US17185","wabash-county-il"
1,"White",2016,"2016",44788,3215,"Warren County, IL","05000US17187","warren-county-il"
1,"White",2016,"2016",55098,2930,"Washington County, IL","05000US17189","washington-county-il"
1,"White",2016,"2016",47361,3051,"Wayne County, IL","05000US17191","wayne-county-il"
1,"White",2016,"2016",43255,2972,"White County, IL","05000US17193","white-county-il"
1,"White",2016,"2016",49534,2094,"Whiteside County, IL","05000US17195","whiteside-county-il"
1,"White",2016,"2016",81553,828,"Will County, IL","05000US17197","will-county-il"
1,"White",2016,"2016",46422,1560,"Williamson County, IL","05000US17199","williamson-county-il"
